seq_id	kingdom	phylum	class	order	family	genus	species
PP069611.1.<1.>659	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Anonychomyrma	Anonychomyrma minuta
PP318704.1.<1.>651	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Aptinoma	Aptinoma mangabe
MF925892.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca adrepens
MF925946.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca adrepens
MK768201.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca alfari
JF863524.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca alfari
MK758285.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca alfari
JQ867603.1.<1.>1077	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867548.1.<1.>1079	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867585.1.<1.>1079	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867640.1.<1.>1079	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867641.1.<1.>1089	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867607.1.<1.>1078	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867564.1.<1.>1076	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867563.1.<1.>1077	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867562.1.<1.>1078	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867559.1.<1.>1078	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867518.1.<1.>1094	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867519.1.<1.>1088	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867685.1.<1.>1086	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867532.1.<1.>1085	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867689.1.<1.>1087	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JF863550.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
KC417745.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
HQ546191.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867561.1.<1.>1078	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867684.1.<1.>1080	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867651.1.<1.>1083	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867639.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867642.1.<1.>1091	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867520.1.<1.>1094	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867509.1.<1.>1094	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867527.1.<1.>1085	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867510.1.<1.>1091	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867533.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867524.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867631.1.<1.>1083	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867682.1.<1.>1093	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
JQ867515.1.<1.>1097	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca beltii
MK768375.1.<1.>624	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca chartifex
MK768115.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca chartifex
MK768324.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca chartifex
MK768976.1.<1.>636	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca chartifex
MK767236.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca chartifex
MK759213.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca chartifex
MK758925.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca chartifex
MK768817.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca chartifex
KC419741.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca coeruleipennis
GU709591.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca coeruleipennis
JF863459.1.<1.>625	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca coeruleipennis
JQ867605.1.<1.>1079	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca forelii
MK769417.1.<1.>627	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca instabilis
MK758415.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca instabilis
MT320888.1.<1.>531	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca muelleri
MT320882.1.<1.>531	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca muelleri
MT320889.1.<1.>531	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca muelleri
JQ867511.1.<1.>1038	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca nigricans
JQ867687.1.<1.>1085	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca nigricans
JQ867688.1.<1.>1086	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca nigricans
JQ867525.1.<1.>1085	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca oecocordia
JQ867544.1.<1.>1074	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca ovaticeps
JQ867630.1.<1.>1077	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867645.1.<1.>1078	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867638.1.<1.>1078	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867634.1.<1.>1078	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867632.1.<1.>1089	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867657.1.<1.>1086	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867668.1.<1.>1079	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867669.1.<1.>1077	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867569.1.<1.>1079	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867637.1.<1.>1079	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867662.1.<1.>1086	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867667.1.<1.>1079	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867661.1.<1.>1089	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867597.1.<1.>1078	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867594.1.<1.>1077	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867582.1.<1.>1079	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867616.1.<1.>1079	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867583.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867672.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867626.1.<1.>1077	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867625.1.<1.>1077	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867629.1.<1.>1079	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867614.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867608.1.<1.>1079	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867545.1.<1.>1086	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867580.1.<1.>1088	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867528.1.<1.>1087	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867551.1.<1.>1077	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867598.1.<1.>1078	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867647.1.<1.>1095	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867566.1.<1.>1086	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867573.1.<1.>1095	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867592.1.<1.>1085	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867508.1.<1.>1086	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867536.1.<1.>1094	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867686.1.<1.>1087	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867539.1.<1.>1087	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867517.1.<1.>1084	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867531.1.<1.>1086	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867680.1.<1.>1084	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867514.1.<1.>1085	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867579.1.<1.>942	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867586.1.<1.>1036	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867663.1.<1.>1091	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867622.1.<1.>1080	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867664.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867666.1.<1.>1080	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867596.1.<1.>1080	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867660.1.<1.>1079	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867620.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867617.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867529.1.<1.>1091	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867558.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867547.1.<1.>1080	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867628.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867546.1.<1.>1082	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867624.1.<1.>1091	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867612.1.<1.>1079	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867609.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867623.1.<1.>1091	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867601.1.<1.>1079	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867606.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867671.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867655.1.<1.>1085	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867648.1.<1.>1094	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867615.1.<1.>1085	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867649.1.<1.>1086	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867604.1.<1.>1094	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867574.1.<1.>1084	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867575.1.<1.>1083	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867565.1.<1.>1084	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867570.1.<1.>1083	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867659.1.<1.>1082	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867589.1.<1.>1083	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867535.1.<1.>1084	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867541.1.<1.>1086	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867540.1.<1.>1094	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867534.1.<1.>1084	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867542.1.<1.>1083	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867521.1.<1.>1080	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867654.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867611.1.<1.>1080	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867646.1.<1.>1080	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867635.1.<1.>1084	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867644.1.<1.>1082	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867636.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867643.1.<1.>1082	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867633.1.<1.>1092	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867665.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867595.1.<1.>1082	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867581.1.<1.>1082	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867674.1.<1.>1082	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867587.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867621.1.<1.>1080	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867619.1.<1.>1080	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867593.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867673.1.<1.>1082	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867618.1.<1.>1080	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867590.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867526.1.<1.>1035	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867523.1.<1.>1092	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867549.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867555.1.<1.>1083	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867550.1.<1.>1092	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867600.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867681.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867554.1.<1.>1082	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867556.1.<1.>1092	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867557.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867530.1.<1.>1092	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867610.1.<1.>1082	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867613.1.<1.>1082	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867658.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867653.1.<1.>1081	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867577.1.<1.>973	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867568.1.<1.>1058	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867507.1.<1.>1077	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867513.1.<1.>1052	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867678.1.<1.>1052	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867560.1.<1.>1076	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867567.1.<1.>1049	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867656.1.<1.>1077	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867571.1.<1.>1104	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867553.1.<1.>1094	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867516.1.<1.>1080	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867652.1.<1.>1063	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867677.1.<1.>1048	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867537.1.<1.>1093	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867675.1.<1.>1053	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867676.1.<1.>1051	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867650.1.<1.>1105	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867576.1.<1.>1105	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867578.1.<1.>1097	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867538.1.<1.>1105	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867522.1.<1.>1097	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867512.1.<1.>1043	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca pittieri
JQ867506.1.<1.>1026	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Azteca	Azteca quadraticeps
AF147043.1.<1.209	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Bothriomyrmex	Bothriomyrmex meridionalis
JQ913615.1.<1.187	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Chronoxenus	Chronoxenus myops
JQ913606.1.<1.>639	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Chronoxenus	Chronoxenus myops
MT904536.1.<1.>331	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Chronoxenus	Chronoxenus rossi
PP069614.1.<1.>659	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Chronoxenus	Chronoxenus rossi
MN134806.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus attelaboides
KU187246.1.<1.>572	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus attelaboides
KU187249.1.<1.>572	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus bidens
KT783643.1.<648.>1	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus bispinosus
MN625067.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus bispinosus
MF925791.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus bispinosus
MF925853.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus bispinosus
HQ546080.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus bispinosus
HQ546166.1.<1.>630	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus bispinosus
KC419146.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus bispinosus
JN266754.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus bispinosus
MK768418.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus bispinosus
KU187256.1.<1.>572	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus bispinosus
KC418288.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus bispinosus
MK768101.1.<1.>614	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus bispinosus
HQ546299.1.<1.>617	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus bispinosus
MK767707.1.<1.>618	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus bispinosus
HQ546167.1.<1.>541	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus bispinosus
MT904573.1.<1.>331	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus butteli
MT904575.1.<1.>331	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus cuspidatus
KU187250.1.<1.>572	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	Dolichoderus debilis
